City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Ambulu,ID,2021-10-24 22:05:01,-8.345,113.6058,77.13,76,91,0.98
292,Vaitape,PF,2021-10-24 22:06:32,-16.5167,-151.75,77.05,81,100,12.66
293,Lishui,CN,2021-10-24 22:06:32,28.4604,119.9103,53.96,95,44,2.44
294,Solnechnyy,RU,2021-10-24 22:06:33,50.7214,136.6319,32.54,87,7,3.91
295,Malartic,CA,2021-10-24 22:05:26,48.1335,-78.1328,38.79,89,100,4.05
296,Coihaique,CL,2021-10-24 22:03:01,-45.5752,-72.0662,42.64,98,100,12.19
297,Port Lincoln,AU,2021-10-24 22:04:11,-34.7333,135.8667,55.31,67,0,14.7
298,Codrington,AU,2021-10-24 22:06:34,-38.2667,141.9667,52.16,63,92,12.26
299,Terre-De-Bas,GP,2021-10-24 22:06:34,15.8501,-61.6442,81.91,72,2,16.06
300,Shelburne,CA,2021-10-24 22:06:35,44.0787,-80.2041,49.57,67,88,3.69
301,Karratha,AU,2021-10-24 22:06:35,-20.7377,116.8463,75.16,55,4,12.75
302,Mingoyo,TZ,2021-10-24 22:06:35,-10.1,39.6333,74.5,95,46,2.66
303,Malkara,TR,2021-10-24 22:06:36,40.89,26.9011,44.78,74,5,8.72
304,La Ronge,CA,2021-10-24 22:06:08,55.1001,-105.2842,45.27,60,17,14.63
305,Espinosa,BR,2021-10-24 22:06:36,-14.9261,-42.8192,75.97,76,98,3.74
306,Klaksvik,FO,2021-10-24 22:06:13,62.2266,-6.589,50.92,88,92,25.72
307,Sembe,CG,2021-10-24 22:06:37,1.6481,14.5806,69.48,99,100,1.14
308,Najran,SA,2021-10-24 22:06:37,17.4924,44.1277,64.76,24,8,2.46
309,Wesselsbron,ZA,2021-10-24 22:06:38,-27.8549,26.3658,55.31,68,1,13.4
310,Bedele,ET,2021-10-24 22:06:38,8.456,36.353,53.2,81,19,1.54
311,Akdepe,TM,2021-10-24 22:06:38,42.0551,59.3788,42.8,28,81,2.26
312,Myitkyina,MM,2021-10-24 22:06:39,25.3833,97.4,67.86,89,1,1.83
313,Yiyang,CN,2021-10-24 22:06:39,28.5892,112.3283,52.2,72,3,3.13
314,Hambantota,LK,2021-10-24 22:06:39,6.1241,81.1185,79.14,94,40,4.61
315,Zhangye,CN,2021-10-24 22:03:19,38.9342,100.4517,42.04,41,100,3.36
316,Tual,ID,2021-10-24 22:06:40,-5.6667,132.75,81.43,77,97,4.92
317,Okhotsk,RU,2021-10-24 22:06:40,59.3833,143.3,17.51,78,61,9.42
318,Singkawang,ID,2021-10-24 22:06:41,0.9,109.0,75.67,94,70,2.35
319,Boali,CF,2021-10-24 22:06:41,4.8005,18.1275,77.81,78,64,2.39
320,Rio Rancho,US,2021-10-24 22:02:10,35.2334,-106.6645,77.14,22,1,1.99
321,Zhob,PK,2021-10-24 22:06:41,31.3411,69.4481,54.95,73,0,3.13
322,Suratgarh,IN,2021-10-24 22:06:42,29.3167,73.9,72.3,66,0,5.3
323,Hualmay,PE,2021-10-24 22:03:03,-11.0964,-77.6139,65.52,76,19,11.43
324,Camargo,MX,2021-10-24 22:04:17,27.6667,-105.1667,84.27,13,0,6.15
325,Flinders,AU,2021-10-24 22:06:43,-34.5833,150.8552,62.8,58,3,4.0
326,Redmond,US,2021-10-24 22:05:02,47.674,-122.1215,53.91,86,100,1.01
327,Mayna,RU,2021-10-24 22:06:43,54.1135,47.6231,36.0,91,97,8.25
328,Cayhagan,PH,2021-10-24 22:02:26,9.6697,122.4256,77.7,85,87,3.87
329,Guerrero Negro,MX,2021-10-24 22:06:44,27.9769,-114.0611,70.47,58,0,16.71
330,Virginia Beach,US,2021-10-24 22:06:03,36.8529,-75.978,74.01,67,20,10.36
331,Talnakh,RU,2021-10-24 22:06:44,69.4865,88.3972,25.95,97,100,6.24
332,Enid,US,2021-10-24 22:06:44,36.3956,-97.8784,74.01,55,1,4.0
333,Clyde River,CA,2021-10-24 22:06:45,70.4692,-68.5914,11.93,80,70,4.41
334,Mengcheng,CN,2021-10-24 22:06:45,33.2579,116.5655,52.29,74,33,3.33
335,Nikolskoye,RU,2021-10-24 22:06:46,59.7035,30.7861,34.88,81,94,5.79
336,Bubaque,GW,2021-10-24 22:06:46,11.2833,-15.8333,82.72,74,100,9.06
337,Phuntsholing,BT,2021-10-24 22:06:46,26.8516,89.3884,68.02,71,6,5.99
338,Mounana,GA,2021-10-24 22:06:47,-1.4085,13.1586,69.84,97,12,2.75
339,Carutapera,BR,2021-10-24 22:06:12,-1.195,-46.02,80.31,81,16,9.08
340,Mount Isa,AU,2021-10-24 22:05:36,-20.7333,139.5,78.57,53,100,8.05
341,Marmande,FR,2021-10-24 22:06:47,44.5,0.1667,49.75,91,2,3.11
342,Saldanha,ZA,2021-10-24 22:03:51,-33.0117,17.9442,58.75,78,0,16.13
343,Geraldton,AU,2021-10-24 22:03:14,-28.7667,114.6,62.13,88,75,3.44
344,Banjar,ID,2021-10-24 22:06:48,-8.19,114.9675,78.66,81,90,5.5
345,Bombay,IN,2021-10-24 22:04:47,19.0144,72.8479,80.58,74,20,3.44
346,Villa Carlos Paz,AR,2021-10-24 22:06:49,-31.4241,-64.4978,79.39,39,0,5.01
347,Nishihara,JP,2021-10-24 22:06:49,26.1842,127.7558,74.48,74,20,10.36
348,Sola,VU,2021-10-24 22:06:49,-13.8833,167.55,80.55,77,28,11.56
349,Sausar,IN,2021-10-24 22:06:50,21.65,78.7833,67.35,62,11,4.05
350,Caravelas,BR,2021-10-24 22:06:06,-17.7125,-39.2481,77.36,86,2,10.45
351,Lecce,IT,2021-10-24 22:06:50,40.2167,18.1667,63.86,77,100,7.54
352,Berlevag,NO,2021-10-24 22:06:50,70.8578,29.0864,32.43,62,97,7.2
353,Micheweni,TZ,2021-10-24 22:06:51,-4.9667,39.8333,77.27,80,6,6.6
354,Lasa,IT,2021-10-24 22:06:51,46.6166,10.7002,36.63,36,58,2.68
355,Hovd,MN,2021-10-24 22:06:51,48.0056,91.6419,32.67,29,2,1.9
356,Kabanjahe,ID,2021-10-24 22:06:52,3.1001,98.4908,63.36,96,84,2.59
357,Ayia Galini,GR,2021-10-24 22:06:52,35.1,24.6833,69.75,66,99,8.28
358,Sioux Lookout,CA,2021-10-24 22:06:52,50.1001,-91.917,39.58,62,91,5.55
359,Sembakung,ID,2021-10-24 22:06:53,3.8167,117.25,78.73,99,89,1.77
360,Soto La Marina,MX,2021-10-24 22:03:43,23.7667,-98.2167,87.78,46,82,9.93
361,Kitob,UZ,2021-10-24 22:06:53,39.0843,66.8332,51.73,25,0,2.24
362,Yulara,AU,2021-10-24 22:06:54,-25.2406,130.9889,66.04,42,0,11.5
363,Werda,BW,2021-10-24 22:06:54,-25.2667,23.2833,66.07,27,0,9.48
364,Saint Anthony,US,2021-10-24 22:06:54,45.0205,-93.218,50.14,55,1,1.99
365,Serebryansk,KZ,2021-10-24 22:06:55,49.6925,83.2892,34.38,75,9,4.88
366,Jinchang,CN,2021-10-24 22:06:55,38.4953,102.1739,46.78,45,96,4.59
367,Kelo,TD,2021-10-24 22:06:55,9.3086,15.8066,79.2,62,28,4.99
368,Sivaki,RU,2021-10-24 22:06:56,52.6333,126.75,33.58,89,45,3.11
369,Coro,VE,2021-10-24 22:06:56,11.4045,-69.6734,82.83,71,39,18.9
370,Bedworth,GB,2021-10-24 22:06:56,52.4791,-1.4691,54.25,96,20,1.99
371,Nkhata Bay,MW,2021-10-24 22:06:57,-11.6066,34.2907,78.31,49,2,5.48
372,Beloha,MG,2021-10-24 22:06:57,-25.1667,45.05,72.39,82,78,9.8
373,Eagle Pass,US,2021-10-24 22:06:57,28.7091,-100.4995,94.51,58,1,6.91
374,Umm Kaddadah,SD,2021-10-24 22:06:58,13.6017,26.6876,84.83,20,5,16.26
375,Grigoropolisskaya,RU,2021-10-24 22:06:58,45.2972,41.0567,40.12,92,100,9.01
376,Sibolga,ID,2021-10-24 22:06:59,1.7427,98.7792,74.75,88,100,3.0
377,Pasighat,IN,2021-10-24 22:06:59,28.0667,95.3333,67.35,78,0,3.31
378,Nagato,JP,2021-10-24 22:06:59,34.3833,131.2,57.15,67,100,2.1
379,Portsmouth,GB,2021-10-24 22:02:18,50.799,-1.0913,59.11,88,82,3.0
380,Moron,AR,2021-10-24 22:07:00,-34.6534,-58.6198,74.95,29,0,4.85
381,Palmer,US,2021-10-24 22:07:00,42.1584,-72.3287,55.2,63,40,4.61
382,San Vicente,AR,2021-10-24 22:07:01,-26.6167,-54.1333,57.09,78,1,3.09
383,San Jose,US,2021-10-24 22:05:04,37.3394,-121.895,65.32,84,90,13.8
384,Dudinka,RU,2021-10-24 22:07:01,69.4058,86.1778,24.48,97,100,5.55
385,Nemuro,JP,2021-10-24 22:07:02,43.3236,145.575,50.31,77,0,4.27
386,Dongobesh,TZ,2021-10-24 22:07:02,-4.0667,35.3833,62.76,56,31,11.77
387,Baraki Barak,AF,2021-10-24 22:07:03,33.9675,68.9486,41.43,77,0,2.57
388,Fukue,JP,2021-10-24 22:07:03,32.6881,128.8419,61.68,62,100,4.65
389,Vega De Alatorre,MX,2021-10-24 22:07:03,20.0333,-96.6333,81.54,80,58,4.12
390,Mantua,IT,2021-10-24 22:07:04,45.1667,10.7833,52.34,84,100,4.76
391,Kathu,TH,2021-10-24 22:07:04,7.9178,98.3332,83.7,99,100,5.23
392,Maniitsoq,GL,2021-10-24 22:07:05,65.4167,-52.9,25.68,54,2,8.72
393,Nsanje,MW,2021-10-24 22:07:05,-16.92,35.262,79.74,65,0,7.76
394,Zhigansk,RU,2021-10-24 22:07:05,66.7697,123.3711,6.12,100,74,5.61
395,Goundam,ML,2021-10-24 22:07:06,16.4145,-3.6708,94.53,23,48,4.56
396,Tailai,CN,2021-10-24 22:07:06,46.3833,123.4,41.43,41,90,6.64
397,Anadyr,RU,2021-10-24 22:07:07,64.75,177.4833,5.5,85,75,4.47
398,Avera,US,2021-10-24 22:07:07,33.194,-82.5271,76.87,50,94,4.56
399,Port Hedland,AU,2021-10-24 22:04:14,-20.3167,118.5667,71.65,46,7,10.36
400,Tooele,US,2021-10-24 22:07:08,40.5308,-112.2983,58.12,51,1,28.77
401,Vicksburg,US,2021-10-24 22:07:08,32.3526,-90.8779,83.93,60,40,5.75
402,San Miguel,SV,2021-10-24 22:07:08,13.4833,-88.1833,82.63,87,34,3.27
403,Zwedru,LR,2021-10-24 22:07:09,6.0667,-8.1281,72.7,99,100,3.36
404,Lerwick,GB,2021-10-24 22:07:09,60.1545,-1.1494,53.6,87,90,18.21
405,The Valley,AI,2021-10-24 22:07:09,18.217,-63.0578,82.26,83,40,10.36
406,Talara,PE,2021-10-24 22:07:10,-4.5772,-81.2719,70.56,73,0,13.8
407,Saint-Pierre,RE,2021-10-24 22:07:10,-21.3393,55.4781,74.57,78,90,3.44
408,Muros,ES,2021-10-24 22:07:11,42.7762,-9.0603,62.83,91,21,1.57
409,Igrim,RU,2021-10-24 22:07:11,63.1906,64.4162,28.02,89,100,1.12
410,Itaituba,BR,2021-10-24 22:07:12,-4.2761,-55.9836,82.71,66,79,2.01
411,Nara,JP,2021-10-24 22:07:12,34.6851,135.8049,60.91,75,100,4.94
412,Sabang,ID,2021-10-24 22:07:12,5.8933,95.3214,80.37,77,100,10.25
413,Acarau,BR,2021-10-24 22:07:13,-2.8856,-40.12,80.74,72,9,15.68
414,Riviere-Du-Loup,CA,2021-10-24 22:07:13,47.8304,-69.5342,43.29,64,100,10.89
415,Todos Santos,MX,2021-10-24 22:07:13,23.45,-110.2167,90.1,71,0,9.82
416,San Patricio,US,2021-10-24 22:07:14,28.017,-97.5169,92.12,51,0,11.48
417,Vanimo,PG,2021-10-24 22:07:14,-2.6741,141.3028,78.6,88,100,4.94
418,Dauphin,CA,2021-10-24 22:07:14,51.1494,-100.0502,45.52,48,14,11.27
419,Los Llanos De Aridane,ES,2021-10-24 22:07:15,28.6585,-17.9182,67.75,88,75,3.0
420,Flers,FR,2021-10-24 22:07:15,48.7372,-0.5747,53.85,97,100,7.29
421,Brufut,GM,2021-10-24 22:07:15,13.3814,-16.7518,82.49,89,40,6.91
422,Neryungri,RU,2021-10-24 22:07:16,56.6709,124.6491,17.06,95,61,2.33
423,Iroquois Falls,CA,2021-10-24 22:07:16,48.7669,-80.6831,37.36,91,100,6.8
424,Riviere-Au-Renard,CA,2021-10-24 22:07:16,48.9957,-64.3971,49.05,93,100,18.57
425,Hollister,US,2021-10-24 22:05:10,36.8525,-121.4016,68.0,87,90,0.0
426,Horsham,GB,2021-10-24 22:07:17,51.064,-0.3272,58.24,91,40,5.75
427,Cap Malheureux,MU,2021-10-24 22:07:17,-19.9842,57.6142,75.47,70,70,8.99
428,Puerto Leguizamo,CO,2021-10-24 22:07:18,-0.1934,-74.7819,82.56,78,99,2.15
429,Basco,PH,2021-10-24 22:03:25,20.4487,121.9702,80.71,78,21,17.2
430,Kjollefjord,NO,2021-10-24 22:07:18,70.9457,27.3465,28.33,76,63,7.02
431,Saint-Georges,GD,2021-10-24 22:04:27,12.0564,-61.7485,81.32,77,99,16.6
432,Seoul,KR,2021-10-24 22:03:59,37.5683,126.9778,45.84,51,27,1.86
433,Kimparana,ML,2021-10-24 22:07:19,12.8347,-4.9244,84.42,46,11,8.3
434,Asfi,MA,2021-10-24 22:07:19,32.2994,-9.2372,67.96,68,100,11.72
435,Rendsburg,DE,2021-10-24 22:07:20,54.3,9.6667,44.94,67,5,2.3
436,Sacramento,US,2021-10-24 22:05:58,38.4666,-121.3177,62.78,95,90,4.0
437,Kruisfontein,ZA,2021-10-24 22:07:08,-34.0033,24.7314,49.89,81,0,3.11
438,Mirwah,YE,2021-10-24 22:07:20,13.9228,43.9176,68.61,76,9,2.71
439,Liwale,TZ,2021-10-24 22:07:21,-9.7667,37.9333,70.47,82,3,5.39
440,Mehamn,NO,2021-10-24 22:07:21,71.0357,27.8492,27.64,78,84,6.71
441,Doha,QA,2021-10-24 22:07:21,25.2867,51.5333,80.58,78,0,1.14
442,Boqueirao,BR,2021-10-24 22:07:22,-7.5,-36.1333,78.22,59,51,13.24
443,Kysyl-Syr,RU,2021-10-24 22:07:22,63.8986,122.7617,30.11,99,100,2.51
444,Kawardha,IN,2021-10-24 22:07:23,22.0167,81.25,66.74,64,1,4.36
445,Pangkalanbuun,ID,2021-10-24 22:07:23,-2.6833,111.6167,73.65,96,28,1.19
446,Petropavlovka,RU,2021-10-24 22:07:23,50.6114,105.3196,33.89,64,43,3.71
447,Ormond Beach,US,2021-10-24 22:05:41,29.2858,-81.0559,80.02,75,40,4.61
448,Jutai,BR,2021-10-24 22:07:24,-5.1833,-68.9,85.08,65,93,2.35
449,Dentsville,US,2021-10-24 22:07:24,34.064,-80.9582,78.66,60,1,0.0
450,Oistins,BB,2021-10-24 22:07:25,13.0667,-59.5333,80.69,78,40,21.85
451,Ribeira Brava,PT,2021-10-24 22:07:25,32.65,-17.0667,71.71,74,88,6.96
452,Cockburn Town,TC,2021-10-24 22:07:26,21.4612,-71.1419,82.36,65,40,8.05
453,Mackenzie,CA,2021-10-24 22:07:26,55.2999,-123.1698,49.87,58,32,6.42
454,Dongsheng,CN,2021-10-24 22:05:17,39.8161,109.9776,42.57,42,100,7.38
455,Kaohsiung,TW,2021-10-24 22:07:27,22.6163,120.3133,72.03,89,63,1.99
456,Elk,PL,2021-10-24 22:07:27,53.8282,22.3647,37.45,88,72,6.55
457,Kulhudhuffushi,MV,2021-10-24 22:02:39,6.6221,73.07,81.7,79,73,12.57
458,Namatanai,PG,2021-10-24 22:07:27,-3.6667,152.4333,82.94,71,91,5.91
459,Bud,US,2021-10-24 22:07:28,39.447,-86.1758,75.24,98,97,14.67
460,Zyryanka,RU,2021-10-24 22:03:07,65.75,150.85,0.63,85,100,2.19
461,Tigzirt,DZ,2021-10-24 22:04:24,36.8886,4.1198,63.75,75,21,8.43
462,Kikwit,CD,2021-10-24 22:07:29,-5.041,18.8162,73.47,86,65,2.15
463,Chapais,CA,2021-10-24 22:03:09,49.7834,-74.8492,34.3,76,91,4.14
464,Muisne,EC,2021-10-24 22:07:29,0.6,-80.0333,77.05,82,92,10.36
465,Aripuana,BR,2021-10-24 22:07:30,-9.1667,-60.6333,81.01,73,70,2.86
466,Kabalo,CD,2021-10-24 22:07:30,-6.05,26.9167,68.45,96,100,3.89
467,Merauke,ID,2021-10-24 22:07:31,-8.4667,140.3333,79.56,86,100,9.98
468,Rudbar,AF,2021-10-24 22:03:22,30.15,62.6,62.89,14,0,6.49
469,Hobyo,SO,2021-10-24 22:07:31,5.3505,48.5268,79.34,81,65,11.03
470,Mandera,KE,2021-10-24 22:07:31,3.9366,41.867,84.31,54,60,16.87
471,Laem Sing,TH,2021-10-24 22:07:32,12.4816,102.0738,83.14,86,100,9.75
472,Mikuni,JP,2021-10-24 22:07:32,36.2171,136.1519,57.79,73,100,3.51
473,Lively,CA,2021-10-24 22:07:33,46.4334,-81.1498,37.17,96,100,6.82
474,Mujiayingzi,CN,2021-10-24 22:07:33,42.1167,118.7833,42.85,56,100,7.02
475,Naze,JP,2021-10-24 22:07:33,28.3667,129.4833,68.92,80,77,9.73
476,Comarapa,BO,2021-10-24 22:07:34,-17.9,-64.4833,56.55,57,100,4.81
477,Teonthar,IN,2021-10-24 22:07:34,24.9833,81.65,74.25,56,74,3.91
478,Schneverdingen,DE,2021-10-24 22:07:35,53.1167,9.8,45.12,73,3,7.07
479,Khonsa,IN,2021-10-24 22:07:35,27.0167,95.5667,60.06,89,8,3.62
480,Westport,US,2021-10-24 22:07:35,41.1415,-73.3579,58.08,67,90,1.01
481,Vila Franca Do Campo,PT,2021-10-24 22:07:36,37.7167,-25.4333,63.01,77,0,5.99
482,Golden,US,2021-10-24 22:04:48,39.7555,-105.2211,69.28,24,40,1.99
483,Allahganj,IN,2021-10-24 22:07:36,27.55,79.6833,71.64,71,38,3.38
484,Srivardhan,IN,2021-10-24 22:03:47,18.0333,73.0167,73.47,87,12,5.88
485,Sabzevar,IR,2021-10-24 22:03:02,36.2126,57.6819,58.33,23,87,3.4
486,Tura,IN,2021-10-24 22:07:37,25.5198,90.2201,66.61,92,0,3.06
487,Grand Gaube,MU,2021-10-24 22:07:37,-20.0064,57.6608,75.38,70,90,8.99
488,Portland,US,2021-10-24 22:02:51,45.5234,-122.6762,58.51,86,1,1.99
489,Arman,RU,2021-10-24 22:07:38,59.7,150.1667,23.4,69,100,2.08
490,Labytnangi,RU,2021-10-24 22:07:38,66.6572,66.4183,17.19,89,77,6.82
491,Lagos,NG,2021-10-24 22:03:08,6.5833,3.75,76.98,89,84,3.83
492,Dubbo,AU,2021-10-24 22:03:40,-32.25,148.6167,55.53,54,0,6.91
493,Kuusamo,FI,2021-10-24 22:07:38,65.9667,29.1833,21.24,100,0,5.75
494,Havoysund,NO,2021-10-24 22:07:39,70.9963,24.6622,27.48,83,63,12.71
495,Puerto Escondido,MX,2021-10-24 22:07:39,15.85,-97.0667,86.83,54,40,4.61
496,Taltal,CL,2021-10-24 22:03:18,-25.4,-70.4833,63.37,68,23,4.27
497,Banda Aceh,ID,2021-10-24 22:07:40,5.5577,95.3222,78.42,82,100,6.8
498,Murovane,UA,2021-10-24 22:07:40,49.5214,22.9367,35.71,85,90,4.23
499,Kizilskoye,RU,2021-10-24 22:07:40,52.7255,58.8937,44.74,84,100,3.91
500,Easton,US,2021-10-24 22:07:41,40.6884,-75.2207,58.1,76,20,1.01
501,Ucluelet,CA,2021-10-24 22:06:13,48.9329,-125.5528,53.1,85,90,3.0
502,Edgewater,US,2021-10-24 22:07:41,28.9889,-80.9023,80.02,78,40,13.8
503,Anamur,TR,2021-10-24 22:03:17,36.0751,32.8369,60.82,45,3,7.07
504,Dusti,TJ,2021-10-24 22:07:42,37.3481,68.664,45.32,23,0,1.59
505,Bahia Honda,CU,2021-10-24 22:07:42,22.9036,-83.1592,81.1,81,99,5.53
506,Robertsport,LR,2021-10-24 22:07:42,6.7533,-11.3686,79.38,84,100,6.49
507,Wattegama,LK,2021-10-24 22:07:43,6.7989,81.4808,77.92,90,100,1.81
508,Hofn,IS,2021-10-24 22:04:56,64.2539,-15.2082,42.17,87,100,17.72
509,Dingle,PH,2021-10-24 22:07:43,10.9995,122.6711,75.47,92,99,2.64
510,Vostok,RU,2021-10-24 22:07:44,46.4856,135.8833,31.71,75,1,4.94
511,Shestakovo,RU,2021-10-24 22:07:44,56.4915,103.96,39.18,92,100,12.68
512,Necochea,AR,2021-10-24 22:07:44,-38.5473,-58.7368,59.49,58,6,6.02
513,Lai,TD,2021-10-24 22:07:45,9.3952,16.2989,79.05,68,87,3.36
514,Prince Rupert,CA,2021-10-24 22:07:45,54.3161,-130.3201,50.63,62,100,4.25
515,Luancheng,CN,2021-10-24 22:07:45,37.8792,114.6517,52.0,64,43,2.73
516,Kaili,ID,2021-10-24 22:07:46,-3.4626,120.2147,68.38,88,94,2.53
517,Nizhneangarsk,RU,2021-10-24 22:07:46,55.7833,109.55,35.71,92,100,11.92
518,Sabha,LY,2021-10-24 22:07:46,27.0377,14.4283,78.75,18,8,6.38
519,Saint-Michel-Des-Saints,CA,2021-10-24 22:07:47,46.6834,-73.9159,37.62,70,38,2.75
520,Bajil,YE,2021-10-24 22:07:47,15.0584,43.2851,84.81,61,76,5.21
521,Diego De Almagro,CL,2021-10-24 22:07:47,-26.3667,-70.05,72.23,28,0,8.63
522,Novikovo,RU,2021-10-24 22:07:48,51.1537,37.8879,35.44,77,55,11.48
523,Padang,ID,2021-10-24 22:03:00,-0.9492,100.3543,76.37,91,100,2.64
524,Tecoanapa,MX,2021-10-24 22:07:48,16.5167,-98.75,81.25,84,86,6.98
525,Altamira,BR,2021-10-24 22:07:49,-3.2033,-52.2064,80.53,71,91,1.7
526,Whitefish,US,2021-10-24 22:07:49,48.4111,-114.3376,53.89,61,90,5.75
527,Bulgan,MN,2021-10-24 22:07:49,48.8125,103.5347,33.3,54,7,4.5
528,Inhambane,MZ,2021-10-24 22:07:50,-23.865,35.3833,74.93,87,100,9.17
529,Meulaboh,ID,2021-10-24 22:07:50,4.1363,96.1285,74.8,89,100,2.8
530,Voi,KE,2021-10-24 22:07:17,-3.3945,38.563,71.17,80,9,5.21
531,Rio Gallegos,AR,2021-10-24 22:05:21,-51.6226,-69.2181,45.97,30,43,26.19
532,Taksimo,RU,2021-10-24 22:07:52,56.3444,114.8794,28.38,81,87,1.86
533,Harper,LR,2021-10-24 22:07:52,4.375,-7.7169,77.58,83,100,7.18
534,Surt,LY,2021-10-24 22:07:52,31.2089,16.5887,75.76,73,100,10.6
535,Kendal,GB,2021-10-24 22:07:53,54.3268,-2.7476,54.45,92,51,14.9
536,Smidovich,RU,2021-10-24 22:07:53,48.6,133.8167,37.71,73,3,7.47
537,Murupara,NZ,2021-10-24 22:07:54,-38.4667,176.7,58.28,99,100,3.04
538,Lata,PT,2021-10-24 22:07:54,40.1629,-8.3327,58.82,75,0,1.5
539,Fenoarivo,MG,2021-10-24 22:07:54,-18.933,47.4354,66.16,76,62,2.39
540,Loncoche,CL,2021-10-24 22:07:55,-39.3667,-72.6333,56.08,88,100,3.24
541,Kieta,PG,2021-10-24 22:07:55,-6.2167,155.6333,83.07,70,29,0.89
542,Dubti,ET,2021-10-24 22:07:55,11.7361,41.0853,85.15,36,3,10.4
543,Sivas,TR,2021-10-24 22:07:56,39.7916,37.0019,43.43,93,75,12.66
544,Sao Borja,BR,2021-10-24 22:04:05,-28.6606,-56.0044,62.94,58,0,4.0
545,Dhidhdhoo,MV,2021-10-24 22:07:56,6.8833,73.1,81.79,78,77,11.36
546,Mount Gambier,AU,2021-10-24 22:07:57,-37.8333,140.7667,51.39,58,99,6.64
547,Pangody,RU,2021-10-24 22:06:38,65.85,74.4859,22.73,86,20,15.43
548,Contamana,PE,2021-10-24 22:07:57,-7.3333,-75.0167,93.76,43,80,7.81
549,Fernandopolis,BR,2021-10-24 22:07:57,-20.2839,-50.2464,68.38,90,99,3.56
550,Chifeng,CN,2021-10-24 22:03:14,42.2683,118.9636,42.64,61,93,6.13
551,Konevo,RU,2021-10-24 22:07:58,62.1215,39.3192,27.1,85,16,5.86
552,Cabra,ES,2021-10-24 22:07:58,37.4725,-4.4421,63.39,63,2,4.0
553,San Juan,AR,2021-10-24 22:07:55,-31.5375,-68.5364,85.01,11,0,3.18
554,Yashkul,RU,2021-10-24 22:07:59,46.1711,45.3435,51.98,46,100,18.21
555,Lukovetskiy,RU,2021-10-24 22:08:00,64.2956,41.9211,30.18,90,50,9.95
556,Darab,IR,2021-10-24 22:08:00,28.7519,54.5444,65.26,31,0,2.26
557,Khani,GE,2021-10-24 22:03:05,41.9563,42.9566,44.17,90,80,2.01
558,Pop,UZ,2021-10-24 22:08:01,40.8736,71.1089,45.09,32,0,5.21
559,Show Low,US,2021-10-24 22:08:01,34.2542,-110.0298,69.51,30,1,17.27
560,Pattaya,TH,2021-10-24 22:08:01,12.9333,100.8833,80.87,82,77,12.55
561,Kudahuvadhoo,MV,2021-10-24 22:08:02,2.6708,72.8944,82.47,73,27,15.12
562,Zhaoyuan,CN,2021-10-24 22:08:02,37.3592,120.3964,48.83,58,1,3.8
563,Abu Zabad,SD,2021-10-24 22:08:03,12.35,29.25,86.43,23,34,11.27
564,Trairi,BR,2021-10-24 22:06:56,-3.2778,-39.2689,80.78,70,1,10.42
565,Cristalina,BR,2021-10-24 22:06:05,-16.7686,-47.6136,64.04,89,100,10.76
566,Warrnambool,AU,2021-10-24 22:08:03,-38.3833,142.4833,53.82,67,100,12.39
567,San Rafael,AR,2021-10-24 22:08:05,-34.6177,-68.3301,82.54,13,0,17.87
568,Mitu,CO,2021-10-24 22:08:05,1.1983,-70.1733,77.32,92,100,1.99
569,Tazovskiy,RU,2021-10-24 22:08:05,67.4667,78.7,25.56,94,100,22.06
570,Uttaradit,TH,2021-10-24 22:08:06,17.6667,100.5,69.69,97,65,3.09
571,Pangnirtung,CA,2021-10-24 22:08:07,66.1451,-65.7125,21.56,92,92,1.5
572,Boden,SE,2021-10-24 22:08:08,65.8252,21.6886,39.2,100,100,1.7
